,Date,Data,Artist,Title,Rank,Note
633,1980-06-21,"['All Night Long', 'Joe Walsh']",Joe Walsh,All Night Long,34,0
634,1980-06-21,"[""Gimme Some Lovin'"", 'Blues Brothers']",Blues Brothers,Gimme Some Lovin',35,0
635,1980-06-21,"['Ride Like The Wind', 'Christopher Cross']",Christopher Cross,Ride Like The Wind,36,0
636,1980-06-21,"['We Were Meant To Be Lovers', 'Photoglo']",Photoglo,We Were Meant To Be Lovers,37,0
637,1980-06-21,"['Angel Say No', 'Tommy Tutone']",Tommy Tutone,Angel Say No,38,0
638,1980-06-21,"['Misunderstanding', 'Genesis']",Genesis,Misunderstanding,39,0
639,1980-06-21,"['Atomic', 'Blondie']",Blondie,Atomic,40,0
640,1980-06-21,"[""Clones (We're All)"", 'Alice Cooper']",Alice Cooper,Clones (We're All),41,0
641,1980-06-21,"['Stand By Me', 'Mickey Gilley']",Mickey Gilley,Stand By Me,42,0
642,1980-06-21,"['Ashes By Now', 'Rodney Crowell']",Rodney Crowell,Ashes By Now,43,0
643,1980-06-21,"['Love The World Away', 'Kenny Rogers']",Kenny Rogers,Love The World Away,44,0
644,1980-06-21,"['In America', 'The Charlie Daniels Band']",The Charlie Daniels Band,In America,45,0
645,1980-06-21,"[""Somethin' 'Bout You Baby I Like"", 'Glen Campbell & Rita Coolidge']",Glen Campbell & Rita Coolidge,Somethin' 'Bout You Baby I Like,46,0
646,1980-06-21,"[""A Lover's Holiday"", 'Change']",Change,A Lover's Holiday,47,0
647,1980-06-21,"['Walks Like A Lady', 'Journey']",Journey,Walks Like A Lady,48,0
648,1980-06-21,"['King Of The Hill', 'Rick Pinette & Oak']",Rick Pinette & Oak,King Of The Hill,49,0
649,1980-06-21,"['Is This Love', 'Pat Travers Band']",Pat Travers Band,Is This Love,50,0
650,1980-06-21,"[""New Romance (It's A Mystery)"", 'Spider']",Spider,New Romance (It's A Mystery),51,0
651,1980-06-21,"['Everything Works If You Let It', 'Cheap Trick']",Cheap Trick,Everything Works If You Let It,52,0
652,1980-06-21,"['All Night Thing', ""The Invisible Man's Band""]",The Invisible Man's Band,All Night Thing,53,0
653,1980-06-21,"['Lady', 'The Whispers']",The Whispers,Lady,54,0
654,1980-06-21,"['Take Your Time (Do It Right) Part 1', 'The S.O.S. Band']",The S.O.S. Band,Take Your Time (Do It Right) Part 1,55,0
655,1980-06-21,"['Back Together Again', 'Roberta Flack With Donny Hathaway']",Roberta Flack With Donny Hathaway,Back Together Again,56,0
656,1980-06-21,"['And The Cradle Will Rock...', 'Van Halen']",Van Halen,And The Cradle Will Rock...,57,0
657,1980-06-21,"['Empire Strikes Back (Medley)', 'Meco']",Meco,Empire Strikes Back (Medley),58,0
658,1980-06-21,"['Let My Love Open The Door', 'Pete Townshend']",Pete Townshend,Let My Love Open The Door,59,0
659,1980-06-21,"['Breakdown Dead Ahead', 'Boz Scaggs']",Boz Scaggs,Breakdown Dead Ahead,60,0
660,1980-06-21,"['All Out Of Love', 'Air Supply']",Air Supply,All Out Of Love,61,0
661,1980-06-21,"[""It's For You"", 'Player']",Player,It's For You,62,0
662,1980-06-21,"['JoJo', 'Boz Scaggs']",Boz Scaggs,JoJo,63,0
663,1980-06-21,"['Another Brick In The Wall (Part II)', 'Pink Floyd']",Pink Floyd,Another Brick In The Wall (Part II),64,0
664,1980-06-21,"['Sailing', 'Christopher Cross']",Christopher Cross,Sailing,65,0
665,1980-06-21,"['Power', 'The Temptations']",The Temptations,Power,66,0
666,1980-06-21,"['Take You Tonight', 'Ozark Mountain Daredevils']",Ozark Mountain Daredevils,Take You Tonight,67,0
667,1980-06-21,"['Into The Night', 'Benny Mardones']",Benny Mardones,Into The Night,68,0
668,1980-06-21,"['Coming Down From Love', 'Bobby Caldwell']",Bobby Caldwell,Coming Down From Love,69,0
669,1980-06-21,"['Sweet Sensation', 'Stephanie Mills']",Stephanie Mills,Sweet Sensation,70,0
670,1980-06-21,"['Make A Little Magic', 'The Dirt Band']",The Dirt Band,Make A Little Magic,71,0
671,1980-06-21,"['Love Stinks', 'The J. Geils Band']",The J. Geils Band,Love Stinks,72,0
672,1980-06-21,"['Shotgun Rider', 'Joe Sun']",Joe Sun,Shotgun Rider,73,0
673,1980-06-21,"['Tulsa Time/Cocaine', 'Eric Clapton And His Band']",Eric Clapton And His Band,Tulsa Time/Cocaine,74,0
674,1980-06-21,"[""I'm Happy Just To Dance With You"", 'Anne Murray']",Anne Murray,I'm Happy Just To Dance With You,75,0
675,1980-06-21,"[""Let's Go 'round Again"", 'Average White Band']",Average White Band,Let's Go 'round Again,76,0
676,1980-06-21,"['Landlord', 'Gladys Knight And The Pips']",Gladys Knight And The Pips,Landlord,77,0
677,1980-06-21,"['Fame', 'Irene Cara']",Irene Cara,Fame,78,0
678,1980-06-21,"['Time For Me To Fly', 'REO Speedwagon']",REO Speedwagon,Time For Me To Fly,79,0
679,1980-06-21,"['On The Rebound', 'Russ Ballard']",Russ Ballard,On The Rebound,80,0
680,1980-06-21,"['One More Time For Love', 'Billy Preston & Syreeta']",Billy Preston & Syreeta,One More Time For Love,81,0
681,1980-06-21,"['Take A Little Rhythm', 'Ali Thomson']",Ali Thomson,Take A Little Rhythm,82,0
682,1980-06-21,"['Stop Your Sobbing', 'Pretenders']",Pretenders,Stop Your Sobbing,83,0
683,1980-06-21,"['The Very Last Time', 'Utopia']",Utopia,The Very Last Time,84,0
684,1980-06-21,"['The Blue Side', 'Crystal Gayle']",Crystal Gayle,The Blue Side,85,0
685,1980-06-21,"['Alabama Getaway', 'Grateful Dead']",Grateful Dead,Alabama Getaway,86,0
686,1980-06-21,"['Someone That I Used To Love', 'Natalie Cole']",Natalie Cole,Someone That I Used To Love,87,0
687,1980-06-21,"['Shandi', 'KISS']",KISS,Shandi,88,0
688,1980-06-21,"['Old-Fashion Love', 'Commodores']",Commodores,Old-Fashion Love,89,0
689,1980-06-21,"[""Drivin' My Life Away"", 'Eddie Rabbitt']",Eddie Rabbitt,Drivin' My Life Away,90,0
690,1980-06-21,"['Only The Lonely (Have A Reason To Be Sad)', 'La Flavour']",La Flavour,Only The Lonely (Have A Reason To Be Sad),91,0
691,1980-06-21,"['Sisters Of The Moon', 'Fleetwood Mac']",Fleetwood Mac,Sisters Of The Moon,92,0
692,1980-06-21,"[""I Can't Help It"", 'Andy Gibb & Olivia Newton-John']",Andy Gibb & Olivia Newton-John,I Can't Help It,93,0
693,1980-06-21,"['Train In Vain (Stand By Me)', 'The Clash']",The Clash,Train In Vain (Stand By Me),94,0
694,1980-06-21,"['Gee Whiz', 'Bernadette Peters']",Bernadette Peters,Gee Whiz,95,0
695,1980-06-21,"[""With You I'm Born Again"", 'Billy Preston & Syreeta']",Billy Preston & Syreeta,With You I'm Born Again,96,0
696,1980-06-21,"[""I Don't Want To Walk Without You"", 'Barry Manilow']",Barry Manilow,I Don't Want To Walk Without You,97,0
697,1980-06-21,"['You May Be Right', 'Billy Joel']",Billy Joel,You May Be Right,98,0
698,1980-06-21,"['Dancing With The Mountains', 'John Denver']",John Denver,Dancing With The Mountains,99,0
699,1980-06-21,"['The Seduction (Love Theme)', 'James Last Band']",James Last Band,The Seduction (Love Theme),100,0
700,1980-07-19,"[""It's Still Rock And Roll To Me"", 'Billy Joel']",Billy Joel,It's Still Rock And Roll To Me,1,0
701,1980-07-19,"['Coming Up (Live At Glasgow)', 'Paul McCartney And Wings']",Paul McCartney And Wings,Coming Up (Live At Glasgow),2,0
702,1980-07-19,"['Little Jeannie', 'Elton John']",Elton John,Little Jeannie,3,0
703,1980-07-19,"[""Cupid/I've Loved You For A Long Time"", 'The Spinners']",The Spinners,Cupid/I've Loved You For A Long Time,4,0
704,1980-07-19,"['Shining Star', 'The Manhattans']",The Manhattans,Shining Star,5,0
705,1980-07-19,"['Steal Away', 'Robbie Dupree']",Robbie Dupree,Steal Away,6,0
706,1980-07-19,"['Magic', 'Olivia Newton-John']",Olivia Newton-John,Magic,7,0
707,1980-07-19,"['The Rose', 'Bette Midler']",Bette Midler,The Rose,8,0
708,1980-07-19,"[""Let's Get Serious"", 'Jermaine Jackson']",Jermaine Jackson,Let's Get Serious,9,0
709,1980-07-19,"['Let Me Love You Tonight', 'Pure Prairie League']",Pure Prairie League,Let Me Love You Tonight,10,0
710,1980-07-19,"['Take Your Time (Do It Right) Part 1', 'The S.O.S. Band']",The S.O.S. Band,Take Your Time (Do It Right) Part 1,11,0
711,1980-07-19,"[""Tired Of Toein' The Line"", 'Rocky Burnette']",Rocky Burnette,Tired Of Toein' The Line,12,0
712,1980-07-19,"['One Fine Day', 'Carole King']",Carole King,One Fine Day,13,0
713,1980-07-19,"['In America', 'The Charlie Daniels Band']",The Charlie Daniels Band,In America,14,0
714,1980-07-19,"['More Love', 'Kim Carnes']",Kim Carnes,More Love,15,0
715,1980-07-19,"[""I'm Alive"", 'Electric Light Orchestra']",Electric Light Orchestra,I'm Alive,16,0
716,1980-07-19,"['Emotional Rescue', 'The Rolling Stones']",The Rolling Stones,Emotional Rescue,17,0
717,1980-07-19,"['Love The World Away', 'Kenny Rogers']",Kenny Rogers,Love The World Away,18,0
718,1980-07-19,"[""Gimme Some Lovin'"", 'Blues Brothers']",Blues Brothers,Gimme Some Lovin',19,0
719,1980-07-19,"['Funkytown', 'Lipps, Inc.']",nc.,Funkytown,20,1
720,1980-07-19,"['All Night Long', 'Joe Walsh']",Joe Walsh,All Night Long,21,0
721,1980-07-19,"['Empire Strikes Back (Medley)', 'Meco']",Meco,Empire Strikes Back (Medley),22,0
722,1980-07-19,"['Sailing', 'Christopher Cross']",Christopher Cross,Sailing,23,0
723,1980-07-19,"['Misunderstanding', 'Genesis']",Genesis,Misunderstanding,24,0
724,1980-07-19,"['Let My Love Open The Door', 'Pete Townshend']",Pete Townshend,Let My Love Open The Door,25,0
725,1980-07-19,"['Stand By Me', 'Mickey Gilley']",Mickey Gilley,Stand By Me,26,0
726,1980-07-19,"['Against The Wind', 'Bob Seger']",Bob Seger,Against The Wind,27,0
727,1980-07-19,"['Take A Little Rhythm', 'Ali Thomson']",Ali Thomson,Take A Little Rhythm,28,0
728,1980-07-19,"['Old-Fashion Love', 'Commodores']",Commodores,Old-Fashion Love,29,0
729,1980-07-19,"['Into The Night', 'Benny Mardones']",Benny Mardones,Into The Night,30,0
730,1980-07-19,"['JoJo', 'Boz Scaggs']",Boz Scaggs,JoJo,31,0
731,1980-07-19,"['Walks Like A Lady', 'Journey']",Journey,Walks Like A Lady,32,0
732,1980-07-19,"['Make A Little Magic', 'The Dirt Band']",The Dirt Band,Make A Little Magic,33,0
733,1980-07-19,"['Biggest Part Of Me', 'Ambrosia']",Ambrosia,Biggest Part Of Me,34,0
734,1980-07-19,"[""She's Out Of My Life"", 'Michael Jackson']",Michael Jackson,She's Out Of My Life,35,0
735,1980-07-19,"['King Of The Hill', 'Rick Pinette & Oak']",Rick Pinette & Oak,King Of The Hill,36,0
736,1980-07-19,"['Cars', 'Gary Numan']",Gary Numan,Cars,37,0
737,1980-07-19,"[""I Can't Let Go"", 'Linda Ronstadt']",Linda Ronstadt,I Can't Let Go,38,0
738,1980-07-19,"['All Out Of Love', 'Air Supply']",Air Supply,All Out Of Love,39,0
739,1980-07-19,"[""A Lover's Holiday"", 'Change']",Change,A Lover's Holiday,40,0
740,1980-07-19,"['Tulsa Time/Cocaine', 'Eric Clapton And His Band']",Eric Clapton And His Band,Tulsa Time/Cocaine,41,0
741,1980-07-19,"['Fame', 'Irene Cara']",Irene Cara,Fame,42,0
742,1980-07-19,"['Why Not Me', 'Fred Knoblock']",Fred Knoblock,Why Not Me,43,0
743,1980-07-19,"['Play The Game', 'Queen']",Queen,Play The Game,44,0
744,1980-07-19,"[""Drivin' My Life Away"", 'Eddie Rabbitt']",Eddie Rabbitt,Drivin' My Life Away,45,0
745,1980-07-19,"[""It's For You"", 'Player']",Player,It's For You,46,0
746,1980-07-19,"['Landlord', 'Gladys Knight And The Pips']",Gladys Knight And The Pips,Landlord,47,0
747,1980-07-19,"['Boulevard', 'Jackson Browne']",Jackson Browne,Boulevard,48,0
748,1980-07-19,"[""Should've Never Let You Go"", 'Neil Sedaka & Dara Sedaka']",Neil Sedaka & Dara Sedaka,Should've Never Let You Go,49,0
749,1980-07-19,"['Shandi', 'KISS']",KISS,Shandi,50,0
750,1980-07-19,"['Beyond', 'Herb Alpert']",Herb Alpert,Beyond,51,0
751,1980-07-19,"['One More Time For Love', 'Billy Preston & Syreeta']",Billy Preston & Syreeta,One More Time For Love,52,0
752,1980-07-19,"[""Let's Go 'round Again"", 'Average White Band']",Average White Band,Let's Go 'round Again,53,0
753,1980-07-19,"['Call Me', 'Blondie']",Blondie,Call Me,54,0
754,1980-07-19,"['Someone That I Used To Love', 'Natalie Cole']",Natalie Cole,Someone That I Used To Love,55,0
755,1980-07-19,"['Give Me The Night', 'George Benson']",George Benson,Give Me The Night,56,0
756,1980-07-19,"[""Don't Fall In Love With A Dreamer"", 'Kenny Rogers with Kim Carnes']",Kenny Rogers with Kim Carnes,Don't Fall In Love With A Dreamer,57,0
757,1980-07-19,"['One In A Million You', 'Larry Graham']",Larry Graham,One In A Million You,58,0
758,1980-07-19,"[""Lookin' For Love"", 'Johnny Lee']",Johnny Lee,Lookin' For Love,59,0
759,1980-07-19,"['On The Rebound', 'Russ Ballard']",Russ Ballard,On The Rebound,60,0
760,1980-07-19,"['Love That Got Away', 'Firefall']",Firefall,Love That Got Away,61,0
761,1980-07-19,"[""That Lovin' You Feelin' Again"", 'Roy Orbison & Emmylou Harris']",Roy Orbison & Emmylou Harris,That Lovin' You Feelin' Again,62,0
762,1980-07-19,"['Everything Works If You Let It', 'Cheap Trick']",Cheap Trick,Everything Works If You Let It,63,0
763,1980-07-19,"[""You're The Only Woman (You & I)"", 'Ambrosia']",Ambrosia,You're The Only Woman (You & I),64,0
764,1980-07-19,"['Years From Now', 'Dr. Hook']",Dr. Hook,Years From Now,65,0
765,1980-07-19,"[""Dancin' In The Streets"", 'Teri DeSario With K.C.']",Teri DeSario With K.C.,Dancin' In The Streets,66,0
766,1980-07-19,"['Who Shot J.R.?', 'Gary Burbank With Band McNally']",Gary Burbank With Band McNally,Who Shot J.R.?,67,0
767,1980-07-19,"['Alabama Getaway', 'Grateful Dead']",Grateful Dead,Alabama Getaway,68,0
768,1980-07-19,"['Free Me', 'Roger Daltrey']",Roger Daltrey,Free Me,69,0
769,1980-07-19,"['If I Were You', 'Toby Beau']",Toby Beau,If I Were You,70,0
770,1980-07-19,"['Upside Down', 'Diana Ross']",Diana Ross,Upside Down,71,0
771,1980-07-19,"['Honey, Honey', 'David Hudson']",David Hudson,Hone,72,1
772,1980-07-19,"['Save Me', 'Dave Mason']",Dave Mason,Save Me,73,0
773,1980-07-19,"['Hot Rod Hearts', 'Robbie Dupree']",Robbie Dupree,Hot Rod Hearts,74,0
774,1980-07-19,"['It Hurts Too Much', 'Eric Carmen']",Eric Carmen,It Hurts Too Much,75,0
775,1980-07-19,"[""You're Supposed To Keep Your Love For Me"", 'Jermaine Jackson']",Jermaine Jackson,You're Supposed To Keep Your Love For Me,76,0
776,1980-07-19,"[""I'm Alright"", 'Kenny Loggins']",Kenny Loggins,I'm Alright,77,0
777,1980-07-19,"[""Just Can't Wait"", 'The J. Geils Band']",The J. Geils Band,Just Can't Wait,78,0
778,1980-07-19,"['I Get Off On It', 'Tony Joe White']",Tony Joe White,I Get Off On It,79,0
779,1980-07-19,"['Half Moon Silver', 'Hotel']",Hotel,Half Moon Silver,80,0
780,1980-07-19,"['Cry Just A Little', 'Paul Davis']",Paul Davis,Cry Just A Little,81,0
781,1980-07-19,"['My Mistake', 'The Kingbees']",The Kingbees,My Mistake,82,0
782,1980-07-19,"['The Blue Side', 'Crystal Gayle']",Crystal Gayle,The Blue Side,83,0
783,1980-07-19,"['How Does It Feel To Be Back', 'Daryl Hall John Oates']",Daryl Hall John Oates,How Does It Feel To Be Back,84,0
784,1980-07-19,"['Hey There Lonely Girl', 'Robert John']",Robert John,Hey There Lonely Girl,85,0
785,1980-07-19,"['Under The Gun', 'Poco']",Poco,Under The Gun,86,0
786,1980-07-19,"['When Things Go Wrong', 'Robin Lane & The Chartbusters']",Robin Lane & The Chartbusters,When Things Go Wrong,87,0
787,1980-07-19,"[""The Royal Mile (Sweet Darlin')"", 'Gerry Rafferty']",Gerry Rafferty,The Royal Mile (Sweet Darlin'),88,0
788,1980-07-19,"['Cheap Sunglasses', 'ZZ Top']",ZZ Top,Cheap Sunglasses,89,0
789,1980-07-19,"['You And Me', 'Rockie Robbins']",Rockie Robbins,You And Me,90,0
790,1980-07-19,"['All Night Thing', ""The Invisible Man's Band""]",The Invisible Man's Band,All Night Thing,91,0
791,1980-07-19,"['Ashes By Now', 'Rodney Crowell']",Rodney Crowell,Ashes By Now,92,0
792,1980-07-19,"['Sweet Sensation', 'Stephanie Mills']",Stephanie Mills,Sweet Sensation,93,0
793,1980-07-19,"['Theme From New York, New York', 'Frank Sinatra']",Frank Sinatra,Theme From New Yor,94,1
794,1980-07-19,"['Stomp!', 'The Brothers Johnson']",The Brothers Johnson,Stomp!,95,0
795,1980-07-19,"['Where Did We Go Wrong', 'Frankie Valli & Chris Forde']",Frankie Valli & Chris Forde,Where Did We Go Wrong,96,0
796,1980-07-19,"['Two Places At The Same Time', 'Ray Parker Jr. & Raydio']",Ray Parker Jr. & Raydio,Two Places At The Same Time,97,0
797,1980-07-19,"['Stop Your Sobbing', 'Pretenders']",Pretenders,Stop Your Sobbing,98,0
798,1980-07-19,"[""I'm Happy Just To Dance With You"", 'Anne Murray']",Anne Murray,I'm Happy Just To Dance With You,99,0
799,1980-07-19,"[""Somethin' 'Bout You Baby I Like"", 'Glen Campbell & Rita Coolidge']",Glen Campbell & Rita Coolidge,Somethin' 'Bout You Baby I Like,100,0
800,1980-08-16,"['Magic', 'Olivia Newton-John']",Olivia Newton-John,Magic,1,0
801,1980-08-16,"['Sailing', 'Christopher Cross']",Christopher Cross,Sailing,2,0
802,1980-08-16,"['Take Your Time (Do It Right) Part 1', 'The S.O.S. Band']",The S.O.S. Band,Take Your Time (Do It Right) Part 1,3,0
803,1980-08-16,"['Emotional Rescue', 'The Rolling Stones']",The Rolling Stones,Emotional Rescue,4,0
804,1980-08-16,"['Upside Down', 'Diana Ross']",Diana Ross,Upside Down,5,0
805,1980-08-16,"[""It's Still Rock And Roll To Me"", 'Billy Joel']",Billy Joel,It's Still Rock And Roll To Me,6,0
806,1980-08-16,"['Shining Star', 'The Manhattans']",The Manhattans,Shining Star,7,0
807,1980-08-16,"['Little Jeannie', 'Elton John']",Elton John,Little Jeannie,8,0
808,1980-08-16,"['Let My Love Open The Door', 'Pete Townshend']",Pete Townshend,Let My Love Open The Door,9,0
809,1980-08-16,"['More Love', 'Kim Carnes']",Kim Carnes,More Love,10,0
810,1980-08-16,"[""Cupid/I've Loved You For A Long Time"", 'The Spinners']",The Spinners,Cupid/I've Loved You For A Long Time,11,0
811,1980-08-16,"['Coming Up (Live At Glasgow)', 'Paul McCartney And Wings']",Paul McCartney And Wings,Coming Up (Live At Glasgow),12,0
812,1980-08-16,"['Fame', 'Irene Cara']",Irene Cara,Fame,13,0
813,1980-08-16,"['Misunderstanding', 'Genesis']",Genesis,Misunderstanding,14,0
814,1980-08-16,"['Give Me The Night', 'George Benson']",George Benson,Give Me The Night,15,0
815,1980-08-16,"['Take A Little Rhythm', 'Ali Thomson']",Ali Thomson,Take A Little Rhythm,16,0
816,1980-08-16,"['Into The Night', 'Benny Mardones']",Benny Mardones,Into The Night,17,0
817,1980-08-16,"['Empire Strikes Back (Medley)', 'Meco']",Meco,Empire Strikes Back (Medley),18,0
818,1980-08-16,"['JoJo', 'Boz Scaggs']",Boz Scaggs,JoJo,19,0
819,1980-08-16,"['Why Not Me', 'Fred Knoblock']",Fred Knoblock,Why Not Me,20,0
820,1980-08-16,"['All Out Of Love', 'Air Supply']",Air Supply,All Out Of Love,21,0
821,1980-08-16,"['Stand By Me', 'Mickey Gilley']",Mickey Gilley,Stand By Me,22,0
822,1980-08-16,"['Old-Fashion Love', 'Commodores']",Commodores,Old-Fashion Love,23,0
823,1980-08-16,"['Boulevard', 'Jackson Browne']",Jackson Browne,Boulevard,24,0
824,1980-08-16,"['Make A Little Magic', 'The Dirt Band']",The Dirt Band,Make A Little Magic,25,0
825,1980-08-16,"[""You're The Only Woman (You & I)"", 'Ambrosia']",Ambrosia,You're The Only Woman (You & I),26,0
826,1980-08-16,"[""Drivin' My Life Away"", 'Eddie Rabbitt']",Eddie Rabbitt,Drivin' My Life Away,27,0
827,1980-08-16,"[""Lookin' For Love"", 'Johnny Lee']",Johnny Lee,Lookin' For Love,28,0
828,1980-08-16,"['Late In The Evening', 'Paul Simon']",Paul Simon,Late In The Evening,29,0
829,1980-08-16,"['Tulsa Time/Cocaine', 'Eric Clapton And His Band']",Eric Clapton And His Band,Tulsa Time/Cocaine,30,0
830,1980-08-16,"[""Tired Of Toein' The Line"", 'Rocky Burnette']",Rocky Burnette,Tired Of Toein' The Line,31,0
831,1980-08-16,"['Hot Rod Hearts', 'Robbie Dupree']",Robbie Dupree,Hot Rod Hearts,32,0
832,1980-08-16,"['One In A Million You', 'Larry Graham']",Larry Graham,One In A Million You,33,0
833,1980-08-16,"['All Over The World', 'Electric Light Orchestra']",Electric Light Orchestra,All Over The World,34,0
834,1980-08-16,"['Someone That I Used To Love', 'Natalie Cole']",Natalie Cole,Someone That I Used To Love,35,0
835,1980-08-16,"['In America', 'The Charlie Daniels Band']",The Charlie Daniels Band,In America,36,0
836,1980-08-16,"[""You'll Accomp'ny Me"", 'Bob Seger']",Bob Seger,You'll Accomp'ny Me,37,0
837,1980-08-16,"['Love The World Away', 'Kenny Rogers']",Kenny Rogers,Love The World Away,38,0
838,1980-08-16,"[""Don't Ask Me Why"", 'Billy Joel']",Billy Joel,Don't Ask Me Why,39,0
839,1980-08-16,"['One Fine Day', 'Carole King']",Carole King,One Fine Day,40,0
840,1980-08-16,"[""I Can't Let Go"", 'Linda Ronstadt']",Linda Ronstadt,I Can't Let Go,41,0
841,1980-08-16,"['The Rose', 'Bette Midler']",Bette Midler,The Rose,42,0
842,1980-08-16,"['Steal Away', 'Robbie Dupree']",Robbie Dupree,Steal Away,43,0
843,1980-08-16,"[""I'm Alright"", 'Kenny Loggins']",Kenny Loggins,I'm Alright,44,0
844,1980-08-16,"['Hey There Lonely Girl', 'Robert John']",Robert John,Hey There Lonely Girl,45,0
845,1980-08-16,"[""Gimme Some Lovin'"", 'Blues Brothers']",Blues Brothers,Gimme Some Lovin',46,0
846,1980-08-16,"['Jesse', 'Carly Simon']",Carly Simon,Jesse,47,0
847,1980-08-16,"['How Does It Feel To Be Back', 'Daryl Hall John Oates']",Daryl Hall John Oates,How Does It Feel To Be Back,48,0
848,1980-08-16,"[""You're Supposed To Keep Your Love For Me"", 'Jermaine Jackson']",Jermaine Jackson,You're Supposed To Keep Your Love For Me,49,0
849,1980-08-16,"['Under The Gun', 'Poco']",Poco,Under The Gun,50,0
850,1980-08-16,"['You Better Run', 'Pat Benatar']",Pat Benatar,You Better Run,51,0
851,1980-08-16,"[""He's So Shy"", 'The Pointer Sisters']",The Pointer Sisters,He's So Shy,52,0
852,1980-08-16,"['Free Me', 'Roger Daltrey']",Roger Daltrey,Free Me,53,0
853,1980-08-16,"[""The Royal Mile (Sweet Darlin')"", 'Gerry Rafferty']",Gerry Rafferty,The Royal Mile (Sweet Darlin'),54,0
854,1980-08-16,"['No Night So Long', 'Dionne Warwick']",Dionne Warwick,No Night So Long,55,0
855,1980-08-16,"['All Night Long', 'Joe Walsh']",Joe Walsh,All Night Long,56,0
856,1980-08-16,"['Let Me Love You Tonight', 'Pure Prairie League']",Pure Prairie League,Let Me Love You Tonight,57,0
857,1980-08-16,"[""I'm Alive"", 'Electric Light Orchestra']",Electric Light Orchestra,I'm Alive,58,0
858,1980-08-16,"['First Time Love', 'Livingston Taylor']",Livingston Taylor,First Time Love,59,0
859,1980-08-16,"['First...Be A Woman', ""Lenore O'malley""]",Lenore O'malley,First...Be A Woman,60,0
860,1980-08-16,"[""Don't Misunderstand Me"", 'Rossington Collins Band']",Rossington Collins Band,Don't Misunderstand Me,61,0
861,1980-08-16,"['Honey, Honey', 'David Hudson']",David Hudson,Hone,62,1
862,1980-08-16,"['Xanadu', 'Olivia Newton-John And The Electric Light Orchestra']",Olivia Newton-John And The Electric Light Orchestra,Xanadu,63,0
863,1980-08-16,"['Fool For Your Loving', 'Whitesnake']",Whitesnake,Fool For Your Loving,64,0
864,1980-08-16,"['(Call Me) When The Spirit Moves You', 'Touch']",Touch,(Call Me) When The Spirit Moves You,65,0
865,1980-08-16,"['Rock It', 'Lipps, Inc.']",nc.,Rock It,66,1
866,1980-08-16,"['Another One Bites The Dust', 'Queen']",Queen,Another One Bites The Dust,67,0
867,1980-08-16,"[""Darlin'"", 'Yipes!!']",Yipes!!,Darlin',68,0
868,1980-08-16,"['How Do I Survive', 'Amy Holland']",Amy Holland,How Do I Survive,69,0
869,1980-08-16,"[""Let's Get Serious"", 'Jermaine Jackson']",Jermaine Jackson,Let's Get Serious,70,0
870,1980-08-16,"['Never Knew Love Like This Before', 'Stephanie Mills']",Stephanie Mills,Never Knew Love Like This Before,71,0
871,1980-08-16,"['Half Moon Silver', 'Hotel']",Hotel,Half Moon Silver,72,0
872,1980-08-16,"[""(Sartorial Eloquence) Don't Ya Wanna Play This Game No More?"", 'Elton John']",Elton John,(Sartorial Eloquence) Don't Ya Wanna Play This Game No More?,73,0
873,1980-08-16,"['Play The Game', 'Queen']",Queen,Play The Game,74,0
874,1980-08-16,"['Love That Got Away', 'Firefall']",Firefall,Love That Got Away,75,0
875,1980-08-16,"['Red Light', 'Linda Clifford']",Linda Clifford,Red Light,76,0
876,1980-08-16,"['Whatever You Decide', 'Randy VanWarmer']",Randy VanWarmer,Whatever You Decide,77,0
877,1980-08-16,"['Funkytown', 'Lipps, Inc.']",nc.,Funkytown,78,1
878,1980-08-16,"['Years From Now', 'Dr. Hook']",Dr. Hook,Years From Now,79,0
879,1980-08-16,"['Over You', 'Roxy Music']",Roxy Music,Over You,80,0
880,1980-08-16,"['Shiver And Shake', 'The Silencers']",The Silencers,Shiver And Shake,81,0
881,1980-08-16,"['Late At Night', 'England Dan Seals']",England Dan Seals,Late At Night,82,0
882,1980-08-16,"['Let Me Be Your Angel', 'Stacy Lattisaw']",Stacy Lattisaw,Let Me Be Your Angel,83,0
883,1980-08-16,"['The Legend Of Wooley Swamp', 'The Charlie Daniels Band']",The Charlie Daniels Band,The Legend Of Wooley Swamp,84,0
884,1980-08-16,"['I Hear You Now', 'Jon & Vangelis']",Jon & Vangelis,I Hear You Now,85,0
885,1980-08-16,"['True Love Ways', 'Mickey Gilley']",Mickey Gilley,True Love Ways,86,0
886,1980-08-16,"['Treasure', 'The Brothers Johnson']",The Brothers Johnson,Treasure,87,0
887,1980-08-16,"[""Who'll Be The Fool Tonight"", 'Larsen-Feiten Band']",Larsen-Feiten Band,Who'll Be The Fool Tonight,88,0
888,1980-08-16,"['Out Here On My Own', 'Irene Cara']",Irene Cara,Out Here On My Own,89,0
889,1980-08-16,"['Games Without Frontiers', 'Peter Gabriel']",Peter Gabriel,Games Without Frontiers,90,0
890,1980-08-16,"['Shandi', 'KISS']",KISS,Shandi,91,0
891,1980-08-16,"['Against The Wind', 'Bob Seger']",Bob Seger,Against The Wind,92,0
892,1980-08-16,"['Walks Like A Lady', 'Journey']",Journey,Walks Like A Lady,93,0
893,1980-08-16,"[""That Lovin' You Feelin' Again"", 'Roy Orbison & Emmylou Harris']",Roy Orbison & Emmylou Harris,That Lovin' You Feelin' Again,94,0
