,Date,Data,Artist,Title,Rank,Note
6465,1964-11-28,"['Opportunity', 'The Jewels']",The Jewels,Opportunity,66,0
6466,1964-11-28,"['Almost There', 'Andy Williams']",Andy Williams,Almost There,67,0
6467,1964-11-28,"[""Without The One You Love (Life's Not Worth While)"", 'Four Tops']",Four Tops,Without The One You Love (Life's Not Worth While),68,0
6468,1964-11-28,"['Listen Lonely Girl', 'Johnny Mathis']",Johnny Mathis,Listen Lonely Girl,69,0
6469,1964-11-28,"['Chained And Bound', 'Otis Redding']",Otis Redding,Chained And Bound,70,0
6470,1964-11-28,"[""Keep Searchin' (We'll Follow The Sun)"", 'Del Shannon']",Del Shannon,Keep Searchin' (We'll Follow The Sun),71,0
6471,1964-11-28,"['California Bound', 'Ronny And The Daytonas']",Ronny And The Daytonas,California Bound,72,0
6472,1964-11-28,"['If You Want This Love', 'Sonny Knight']",Sonny Knight,If You Want This Love,73,0
6473,1964-11-28,"['Come See About Me', 'Nella Dodds']",Nella Dodds,Come See About Me,74,0
6474,1964-11-28,"['Dear Heart', 'Jack Jones']",Jack Jones,Dear Heart,75,0
6475,1964-11-28,"['The Price', 'Solomon Burke']",Solomon Burke,The Price,76,0
6476,1964-11-28,"['Thou Shalt Not Steal', 'Dick and DeeDee']",Dick and DeeDee,Thou Shalt Not Steal,77,0
6477,1964-11-28,"['Dear Heart', 'Andy Williams']",Andy Williams,Dear Heart,78,0
6478,1964-11-28,"['Walk Away', 'Matt Monro']",Matt Monro,Walk Away,79,0
6479,1964-11-28,"[""It's All Over"", 'Walter Jackson']",Walter Jackson,It's All Over,80,0
6480,1964-11-28,"['As Tears Go By', 'Marianne Faithfull']",Marianne Faithfull,As Tears Go By,81,0
6481,1964-11-28,"['The 81', 'Candy & The Kisses']",Candy & The Kisses,The 81,82,0
6482,1964-11-28,"['Love Potion Number Nine', 'The Searchers']",The Searchers,Love Potion Number Nine,83,0
6483,1964-11-28,"['Do Anything You Wanna (Part I)', 'Harold Betters']",Harold Betters,Do Anything You Wanna (Part I),84,0
6484,1964-11-28,"[""A Woman's Love"", 'Carla Thomas']",Carla Thomas,A Woman's Love,85,0
6485,1964-11-28,"['Roses Are Red My Love', 'The ""You Know Who"" Group!']","The ""You Know Who"" Group!",Roses Are Red My Love,86,0
6486,1964-11-28,"['Silly Little Girl', 'The Tams']",The Tams,Silly Little Girl,87,0
6487,1964-11-28,"['Hey Little One', 'J. Frank Wilson and The Cavaliers']",J. Frank Wilson and The Cavaliers,Hey Little One,88,0
6488,1964-11-28,"[""(There's) Always Something There To Remind Me"", 'Sandie Shaw']",Sandie Shaw,(There's) Always Something There To Remind Me,89,0
6489,1964-11-28,"[""I'm Gonna Love You Too"", 'The Hullaballoos']",The Hullaballoos,I'm Gonna Love You Too,90,0
6490,1964-11-28,"[""Stop Takin' Me For Granted"", 'Mary Wells']",Mary Wells,Stop Takin' Me For Granted,91,0
6491,1964-11-28,"[""Don't Forget I Still Love You"", 'Bobbi Martin']",Bobbi Martin,Don't Forget I Still Love You,92,0
6492,1964-11-28,"['Here She Comes', 'The Tymes']",The Tymes,Here She Comes,93,0
6493,1964-11-28,"['Scratchy', 'Travis Wammack']",Travis Wammack,Scratchy,94,0
6494,1964-11-28,"[""I Won't Forget You"", 'Jim Reeves']",Jim Reeves,I Won't Forget You,95,0
6495,1964-11-28,"['Do-Wacka-Do', 'Roger Miller']",Roger Miller,Do-Wacka-Do,96,0
6496,1964-11-28,"[""You're The Only World I Know"", 'Sonny James']",Sonny James,You're The Only World I Know,97,0
6497,1964-11-28,"['Getting Mighty Crowded', 'Betty Everett']",Betty Everett,Getting Mighty Crowded,98,0
6498,1964-11-28,"['A Happy Guy', 'Rick Nelson']",Rick Nelson,A Happy Guy,99,0
6499,1964-11-28,"[""It'll Never Be Over For Me"", 'Baby Washington']",Baby Washington,It'll Never Be Over For Me,100,0
6500,1964-12-26,"['I Feel Fine', 'The Beatles']",The Beatles,I Feel Fine,1,0
6501,1964-12-26,"['Come See About Me', 'The Supremes']",The Supremes,Come See About Me,2,0
6502,1964-12-26,"['Mr. Lonely', 'Bobby Vinton']",Bobby Vinton,Mr. Lonely,3,0
6503,1964-12-26,"[""She's A Woman"", 'The Beatles']",The Beatles,She's A Woman,4,0
6504,1964-12-26,"[""She's Not There"", 'The Zombies']",The Zombies,She's Not There,5,0
6505,1964-12-26,"[""Goin' Out Of My Head"", 'Little Anthony And The Imperials']",Little Anthony And The Imperials,Goin' Out Of My Head,6,0
6506,1964-12-26,"['Ringo', 'Lorne Greene']",Lorne Greene,Ringo,7,0
6507,1964-12-26,"['Dance, Dance, Dance', 'The Beach Boys']",The Beach Boys,Danc,8,1
6508,1964-12-26,"['The Jerk', 'The Larks']",The Larks,The Jerk,9,0
6509,1964-12-26,"['Time Is On My Side', 'The Rolling Stones']",The Rolling Stones,Time Is On My Side,10,0
6510,1964-12-26,"['Love Potion Number Nine', 'The Searchers']",The Searchers,Love Potion Number Nine,11,0
6511,1964-12-26,"['Amen', 'The Impressions']",The Impressions,Amen,12,0
6512,1964-12-26,"['Sha La La', 'Manfred Mann']",Manfred Mann,Sha La La,13,0
6513,1964-12-26,"['The Wedding', 'Julie Rogers']",Julie Rogers,The Wedding,14,0
6514,1964-12-26,"[""I'm Gonna Be Strong"", 'Gene Pitney']",Gene Pitney,I'm Gonna Be Strong,15,0
6515,1964-12-26,"['Mountain Of Love', 'Johnny Rivers']",Johnny Rivers,Mountain Of Love,16,0
6516,1964-12-26,"[""I'm Into Something Good"", ""Herman's Hermits""]",Herman's Hermits,I'm Into Something Good,17,0
6517,1964-12-26,"['You Really Got Me', 'The Kinks']",The Kinks,You Really Got Me,18,0
6518,1964-12-26,"['Any Way You Want It', 'The Dave Clark Five']",The Dave Clark Five,Any Way You Want It,19,0
6519,1964-12-26,"['Saturday Night At The Movies', 'The Drifters']",The Drifters,Saturday Night At The Movies,20,0
6520,1964-12-26,"['My Love, Forgive Me (Amore, Scusami)', 'Robert Goulet']",Robert Goulet,My Lov,21,1
6521,1964-12-26,"['Leader Of The Pack', 'The Shangri-Las']",The Shangri-Las,Leader Of The Pack,22,0
6522,1964-12-26,"[""Keep Searchin' (We'll Follow The Sun)"", 'Del Shannon']",Del Shannon,Keep Searchin' (We'll Follow The Sun),23,0
6523,1964-12-26,"['Willow Weep For Me', 'Chad & Jeremy']",Chad & Jeremy,Willow Weep For Me,24,0
6524,1964-12-26,"['Oh No Not My Baby', 'Maxine Brown']",Maxine Brown,Oh No Not My Baby,25,0
6525,1964-12-26,"['As Tears Go By', 'Marianne Faithfull']",Marianne Faithfull,As Tears Go By,26,0
6526,1964-12-26,"['How Sweet It Is To Be Loved By You', 'Marvin Gaye']",Marvin Gaye,How Sweet It Is To Be Loved By You,27,0
6527,1964-12-26,"['Leader Of The Laundromat', 'The Detergents']",The Detergents,Leader Of The Laundromat,28,0
6528,1964-12-26,"['Too Many Fish In The Sea', 'The Marvelettes']",The Marvelettes,Too Many Fish In The Sea,29,0
6529,1964-12-26,"['Dear Heart', 'Andy Williams']",Andy Williams,Dear Heart,30,0
6530,1964-12-26,"['She Understands Me', 'Johnny Tillotson']",Johnny Tillotson,She Understands Me,31,0
6531,1964-12-26,"['Thou Shalt Not Steal', 'Dick and DeeDee']",Dick and DeeDee,Thou Shalt Not Steal,32,0
6532,1964-12-26,"['Baby Love', 'The Supremes']",The Supremes,Baby Love,33,0
6533,1964-12-26,"[""You've Lost That Lovin' Feelin'"", 'The Righteous Brothers']",The Righteous Brothers,You've Lost That Lovin' Feelin',34,0
6534,1964-12-26,"['One More Time', 'The Ray Charles Singers']",The Ray Charles Singers,One More Time,35,0
6535,1964-12-26,"['Right Or Wrong', 'Ronnie Dove']",Ronnie Dove,Right Or Wrong,36,0
6536,1964-12-26,"['Dear Heart', 'Jack Jones']",Jack Jones,Dear Heart,37,0
6537,1964-12-26,"['Walking In The Rain', 'The Ronettes']",The Ronettes,Walking In The Rain,38,0
6538,1964-12-26,"['Wild One', 'Martha & The Vandellas']",Martha & The Vandellas,Wild One,39,0
6539,1964-12-26,"['Walk Away', 'Matt Monro']",Matt Monro,Walk Away,40,0
6540,1964-12-26,"['Downtown', 'Petula Clark']",Petula Clark,Downtown,41,0
6541,1964-12-26,"[""Don't Forget I Still Love You"", 'Bobbi Martin']",Bobbi Martin,Don't Forget I Still Love You,42,0
6542,1964-12-26,"['Do-Wacka-Do', 'Roger Miller']",Roger Miller,Do-Wacka-Do,43,0
6543,1964-12-26,"['Run, Run, Run', 'The Gestures']",The Gestures,Ru,44,1
6544,1964-12-26,"['Smile', 'Betty Everett & Jerry Butler']",Betty Everett & Jerry Butler,Smile,45,0
6545,1964-12-26,"['Roses Are Red My Love', 'The ""You Know Who"" Group!']","The ""You Know Who"" Group!",Roses Are Red My Love,46,0
6546,1964-12-26,"[""Since I Don't Have You"", 'Chuck Jackson']",Chuck Jackson,Since I Don't Have You,47,0
6547,1964-12-26,"['What Now', 'Gene Chandler']",Gene Chandler,What Now,48,0
6548,1964-12-26,"['Boom Boom', 'The Animals']",The Animals,Boom Boom,49,0
6549,1964-12-26,"['Ask Me', 'Elvis Presley With The Jordanaires']",Elvis Presley With The Jordanaires,Ask Me,50,0
6550,1964-12-26,"[""I'll Be There"", 'Gerry And The Pacemakers']",Gerry And The Pacemakers,I'll Be There,51,0
6551,1964-12-26,"['Hawaii Tattoo', 'The Waikikis']",The Waikikis,Hawaii Tattoo,52,0
6552,1964-12-26,"['The 81', 'Candy & The Kisses']",Candy & The Kisses,The 81,53,0
6553,1964-12-26,"[""(There's) Always Something There To Remind Me"", 'Sandie Shaw']",Sandie Shaw,(There's) Always Something There To Remind Me,54,0
6554,1964-12-26,"['Promised Land', 'Chuck Berry']",Chuck Berry,Promised Land,55,0
6555,1964-12-26,"[""Without The One You Love (Life's Not Worth While)"", 'Four Tops']",Four Tops,Without The One You Love (Life's Not Worth While),56,0
6556,1964-12-26,"[""You're Nobody Till Somebody Loves You"", 'Dean Martin']",Dean Martin,You're Nobody Till Somebody Loves You,57,0
6557,1964-12-26,"[""I'm Gonna Love You Too"", 'The Hullaballoos']",The Hullaballoos,I'm Gonna Love You Too,58,0
6558,1964-12-26,"[""Hold What You've Got"", 'Joe Tex']",Joe Tex,Hold What You've Got,59,0
6559,1964-12-26,"['The Name Game', 'Shirley Ellis']",Shirley Ellis,The Name Game,60,0
6560,1964-12-26,"[""Lovin' Place"", 'Gale Garnett']",Gale Garnett,Lovin' Place,61,0
6561,1964-12-26,"[""Makin' Whoopee"", 'Ray Charles']",Ray Charles,Makin' Whoopee,62,0
6562,1964-12-26,"['Seven Letters', 'Ben E. King']",Ben E. King,Seven Letters,63,0
6563,1964-12-26,"['Sometimes I Wonder', 'Major Lance']",Major Lance,Sometimes I Wonder,64,0
6564,1964-12-26,"['Come On Do The Jerk', 'The Miracles']",The Miracles,Come On Do The Jerk,65,0
6565,1964-12-26,"['Getting Mighty Crowded', 'Betty Everett']",Betty Everett,Getting Mighty Crowded,66,0
6566,1964-12-26,"['The Price', 'Solomon Burke']",Solomon Burke,The Price,67,0
6567,1964-12-26,"[""I Can't Stop"", 'The Honeycombs']",The Honeycombs,I Can't Stop,68,0
6568,1964-12-26,"['All Day And All Of The Night', 'The Kinks']",The Kinks,All Day And All Of The Night,69,0
6569,1964-12-26,"['Do It Right', 'Brook Benton']",Brook Benton,Do It Right,70,0
6570,1964-12-26,"[""He's My Guy"", 'Irma Thomas']",Irma Thomas,He's My Guy,71,0
6571,1964-12-26,"[""It's All Over"", 'Walter Jackson']",Walter Jackson,It's All Over,72,0
6572,1964-12-26,"['I Found A Love Oh What A Love', 'Jo Ann & Troy']",Jo Ann & Troy,I Found A Love Oh What A Love,73,0
6573,1964-12-26,"['Do Anything You Wanna (Part I)', 'Harold Betters']",Harold Betters,Do Anything You Wanna (Part I),74,0
6574,1964-12-26,"['Have You Looked Into Your Heart', 'Jerry Vale']",Jerry Vale,Have You Looked Into Your Heart,75,0
6575,1964-12-26,"['Somewhere In Your Heart', 'Frank Sinatra']",Frank Sinatra,Somewhere In Your Heart,76,0
6576,1964-12-26,"['Can You Jerk Like Me', 'The Contours']",The Contours,Can You Jerk Like Me,77,0
6577,1964-12-26,"['Dear Heart', 'Henry Mancini And His Orchestra']",Henry Mancini And His Orchestra,Dear Heart,78,0
6578,1964-12-26,"[""You'll Always Be The One I Love"", 'Dean Martin']",Dean Martin,You'll Always Be The One I Love,79,0
6579,1964-12-26,"['Scratchy', 'Travis Wammack']",Travis Wammack,Scratchy,80,0
6580,1964-12-26,"[""Let's Lock The Door (And Throw Away The Key)"", 'Jay & The Americans']",Jay & The Americans,Let's Lock The Door (And Throw Away The Key),81,0
6581,1964-12-26,"['Danny Boy', 'Patti LaBelle And The Blue Belles']",Patti LaBelle And The Blue Belles,Danny Boy,82,0
6582,1964-12-26,"['Give Him A Great Big Kiss', 'The Shangri-Las']",The Shangri-Las,Give Him A Great Big Kiss,83,0
6583,1964-12-26,"['Hey-Da-Da-Dow', 'The Dolphins']",The Dolphins,Hey-Da-Da-Dow,84,0
6584,1964-12-26,"['Bucket ""T""', 'Ronny And The Daytonas']",Ronny And The Daytonas,"Bucket ""T""",85,0
6585,1964-12-26,"['The Sidewinder, Part 1', 'Lee Morgan']",Lee Morgan,The Sidewinde,86,1
6586,1964-12-26,"[""Percolatin'"", 'Willie Mitchell']",Willie Mitchell,Percolatin',87,0
6587,1964-12-26,"['Little Bell', 'The Dixie Cups']",The Dixie Cups,Little Bell,88,0
6588,1964-12-26,"[""(There'll Come A Day When) Ev'ry Little Bit Hurts"", 'Bobby Vee']",Bobby Vee,(There'll Come A Day When) Ev'ry Little Bit Hurts,89,0
6589,1964-12-26,"['Look Of Love', 'Lesley Gore']",Lesley Gore,Look Of Love,90,0
6590,1964-12-26,"[""You're The Only World I Know"", 'Sonny James']",Sonny James,You're The Only World I Know,91,0
6591,1964-12-26,"['My Buddy Seat', 'The Hondells']",The Hondells,My Buddy Seat,92,0
6592,1964-12-26,"['Maybe', 'The Shangri-Las']",The Shangri-Las,Maybe,93,0
6593,1964-12-26,"['Endless Sleep', 'Hank Williams Jr.']",Hank Williams Jr.,Endless Sleep,94,0
6594,1964-12-26,"['Have Mercy Baby', 'James Brown And The Famous Flames']",James Brown And The Famous Flames,Have Mercy Baby,95,0
6595,1964-12-26,"['Voice Your Choice', 'The Radiants']",The Radiants,Voice Your Choice,96,0
6596,1964-12-26,"['Take This Hurt Off Me', 'Don Covay']",Don Covay,Take This Hurt Off Me,97,0
6597,1964-12-26,"['No Arms Can Ever Hold You', 'The Bachelors']",The Bachelors,No Arms Can Ever Hold You,98,0
6598,1964-12-26,"['Are You Still My Baby', 'The Shirelles']",The Shirelles,Are You Still My Baby,99,0
6599,1964-12-26,"['Do What You Do Do Well', 'Ned Miller']",Ned Miller,Do What You Do Do Well,100,0
6600,1965-01-23,"['Downtown', 'Petula Clark']",Petula Clark,Downtown,1,0
6601,1965-01-23,"[""You've Lost That Lovin' Feelin'"", 'The Righteous Brothers']",The Righteous Brothers,You've Lost That Lovin' Feelin',2,0
6602,1965-01-23,"['Love Potion Number Nine', 'The Searchers']",The Searchers,Love Potion Number Nine,3,0
6603,1965-01-23,"['I Feel Fine', 'The Beatles']",The Beatles,I Feel Fine,4,0
6604,1965-01-23,"['Come See About Me', 'The Supremes']",The Supremes,Come See About Me,5,0
6605,1965-01-23,"['The Name Game', 'Shirley Ellis']",Shirley Ellis,The Name Game,6,0
6606,1965-01-23,"['Mr. Lonely', 'Bobby Vinton']",Bobby Vinton,Mr. Lonely,7,0
6607,1965-01-23,"['The Jerk', 'The Larks']",The Larks,The Jerk,8,0
6608,1965-01-23,"['How Sweet It Is To Be Loved By You', 'Marvin Gaye']",Marvin Gaye,How Sweet It Is To Be Loved By You,9,0
6609,1965-01-23,"[""Keep Searchin' (We'll Follow The Sun)"", 'Del Shannon']",Del Shannon,Keep Searchin' (We'll Follow The Sun),10,0
6610,1965-01-23,"[""Hold What You've Got"", 'Joe Tex']",Joe Tex,Hold What You've Got,11,0
6611,1965-01-23,"[""Goin' Out Of My Head"", 'Little Anthony And The Imperials']",Little Anthony And The Imperials,Goin' Out Of My Head,12,0
6612,1965-01-23,"['Thou Shalt Not Steal', 'Dick and DeeDee']",Dick and DeeDee,Thou Shalt Not Steal,13,0
6613,1965-01-23,"[""She's A Woman"", 'The Beatles']",The Beatles,She's A Woman,14,0
6614,1965-01-23,"['Willow Weep For Me', 'Chad & Jeremy']",Chad & Jeremy,Willow Weep For Me,15,0
6615,1965-01-23,"[""I'll Be There"", 'Gerry And The Pacemakers']",Gerry And The Pacemakers,I'll Be There,16,0
6616,1965-01-23,"['Amen', 'The Impressions']",The Impressions,Amen,17,0
6617,1965-01-23,"[""Let's Lock The Door (And Throw Away The Key)"", 'Jay & The Americans']",Jay & The Americans,Let's Lock The Door (And Throw Away The Key),18,0
6618,1965-01-23,"['All Day And All Of The Night', 'The Kinks']",The Kinks,All Day And All Of The Night,19,0
6619,1965-01-23,"['Any Way You Want It', 'The Dave Clark Five']",The Dave Clark Five,Any Way You Want It,20,0
6620,1965-01-23,"['Sha La La', 'Manfred Mann']",Manfred Mann,Sha La La,21,0
6621,1965-01-23,"[""Don't Forget I Still Love You"", 'Bobbi Martin']",Bobbi Martin,Don't Forget I Still Love You,22,0
6622,1965-01-23,"['Give Him A Great Big Kiss', 'The Shangri-Las']",The Shangri-Las,Give Him A Great Big Kiss,23,0
6623,1965-01-23,"['Dear Heart', 'Andy Williams']",Andy Williams,Dear Heart,24,0
6624,1965-01-23,"['The Wedding', 'Julie Rogers']",Julie Rogers,The Wedding,25,0
6625,1965-01-23,"[""You're Nobody Till Somebody Loves You"", 'Dean Martin']",Dean Martin,You're Nobody Till Somebody Loves You,26,0
6626,1965-01-23,"['Shake', 'Sam Cooke']",Sam Cooke,Shake,27,0
6627,1965-01-23,"['My Love, Forgive Me (Amore, Scusami)', 'Robert Goulet']",Robert Goulet,My Lov,28,1
6628,1965-01-23,"['Too Many Fish In The Sea', 'The Marvelettes']",The Marvelettes,Too Many Fish In The Sea,29,0
6629,1965-01-23,"[""She's Not There"", 'The Zombies']",The Zombies,She's Not There,30,0
6630,1965-01-23,"['Dear Heart', 'Jack Jones']",Jack Jones,Dear Heart,31,0
6631,1965-01-23,"['Walk Away', 'Matt Monro']",Matt Monro,Walk Away,32,0
6632,1965-01-23,"['I Go To Pieces', 'Peter And Gordon']",Peter And Gordon,I Go To Pieces,33,0
6633,1965-01-23,"['This Diamond Ring', 'Gary Lewis And The Playboys']",Gary Lewis And The Playboys,This Diamond Ring,34,0
6634,1965-01-23,"['Hawaii Tattoo', 'The Waikikis']",The Waikikis,Hawaii Tattoo,35,0
6635,1965-01-23,"['Look Of Love', 'Lesley Gore']",Lesley Gore,Look Of Love,36,0
6636,1965-01-23,"['As Tears Go By', 'Marianne Faithfull']",Marianne Faithfull,As Tears Go By,37,0
6637,1965-01-23,"['The ""In"" Crowd', 'Dobie Gray']",Dobie Gray,"The ""In"" Crowd",38,0
6638,1965-01-23,"['Have You Looked Into Your Heart', 'Jerry Vale']",Jerry Vale,Have You Looked Into Your Heart,39,0
6639,1965-01-23,"['Leader Of The Laundromat', 'The Detergents']",The Detergents,Leader Of The Laundromat,40,0
6640,1965-01-23,"['My Girl', 'The Temptations']",The Temptations,My Girl,41,0
6641,1965-01-23,"['Tell Her No', 'The Zombies']",The Zombies,Tell Her No,42,0
6642,1965-01-23,"['Laugh, Laugh', 'The Beau Brummels']",The Beau Brummels,Laug,43,1
6643,1965-01-23,"['Use Your Head', 'Mary Wells']",Mary Wells,Use Your Head,44,0
6644,1965-01-23,"['No Arms Can Ever Hold You', 'The Bachelors']",The Bachelors,No Arms Can Ever Hold You,45,0
6645,1965-01-23,"['Somewhere In Your Heart', 'Frank Sinatra']",Frank Sinatra,Somewhere In Your Heart,46,0
6646,1965-01-23,"['Heart Of Stone', 'The Rolling Stones']",The Rolling Stones,Heart Of Stone,47,0
6647,1965-01-23,"[""I Can't Stop"", 'The Honeycombs']",The Honeycombs,I Can't Stop,48,0
6648,1965-01-23,"['Promised Land', 'Chuck Berry']",Chuck Berry,Promised Land,49,0
6649,1965-01-23,"['The Jolly Green Giant', 'The Kingsmen']",The Kingsmen,The Jolly Green Giant,50,0
6650,1965-01-23,"['What Now', 'Gene Chandler']",Gene Chandler,What Now,51,0
6651,1965-01-23,"['Seven Letters', 'Ben E. King']",Ben E. King,Seven Letters,52,0
6652,1965-01-23,"['Roses Are Red My Love', 'The ""You Know Who"" Group!']","The ""You Know Who"" Group!",Roses Are Red My Love,53,0
6653,1965-01-23,"['Bucket ""T""', 'Ronny And The Daytonas']",Ronny And The Daytonas,"Bucket ""T""",54,0
6654,1965-01-23,"['Can You Jerk Like Me', 'The Contours']",The Contours,Can You Jerk Like Me,55,0
6655,1965-01-23,"['Paper Tiger', 'Sue Thompson']",Sue Thompson,Paper Tiger,56,0
6656,1965-01-23,"['Come On Do The Jerk', 'The Miracles']",The Miracles,Come On Do The Jerk,57,0
6657,1965-01-23,"['Twine Time', 'Alvin Cash & The Crawlers']",Alvin Cash & The Crawlers,Twine Time,58,0
6658,1965-01-23,"[""Lovin' Place"", 'Gale Garnett']",Gale Garnett,Lovin' Place,59,0
6659,1965-01-23,"['Little Bell', 'The Dixie Cups']",The Dixie Cups,Little Bell,60,0
6660,1965-01-23,"['Bye, Bye, Baby (Baby, Goodbye)', 'The 4 Seasons Featuring the ""Sound of Frankie Valli""']","The 4 Seasons Featuring the ""Sound of Frankie Valli""",By,61,1
6661,1965-01-23,"[""Makin' Whoopee"", 'Ray Charles']",Ray Charles,Makin' Whoopee,62,0
6662,1965-01-23,"['Do What You Do Do Well', 'Ned Miller']",Ned Miller,Do What You Do Do Well,63,0
6663,1965-01-23,"['The 81', 'Candy & The Kisses']",Candy & The Kisses,The 81,64,0
6664,1965-01-23,"[""He's My Guy"", 'Irma Thomas']",Irma Thomas,He's My Guy,65,0
6665,1965-01-23,"['The Boy From New York City', 'The Ad Libs']",The Ad Libs,The Boy From New York City,66,0
6666,1965-01-23,"['Ode To The Little Brown Shack Out Back', 'Billy Edd Wheeler']",Billy Edd Wheeler,Ode To The Little Brown Shack Out Back,67,0
6667,1965-01-23,"['Thanks A Lot', 'Brenda Lee']",Brenda Lee,Thanks A Lot,68,0
6668,1965-01-23,"['Hey-Da-Da-Dow', 'The Dolphins']",The Dolphins,Hey-Da-Da-Dow,69,0
6669,1965-01-23,"[""You'll Always Be The One I Love"", 'Dean Martin']",Dean Martin,You'll Always Be The One I Love,70,0
6670,1965-01-23,"[""I'm Gonna Love You Too"", 'The Hullaballoos']",The Hullaballoos,I'm Gonna Love You Too,71,0
6671,1965-01-23,"['Lovely, Lovely (Loverly, Loverly)', 'Chubby Checker']",Chubby Checker,Lovel,72,1
6672,1965-01-23,"['Voice Your Choice', 'The Radiants']",The Radiants,Voice Your Choice,73,0
6673,1965-01-23,"['Hello Pretty Girl', 'Ronnie Dove']",Ronnie Dove,Hello Pretty Girl,74,0
6674,1965-01-23,"['Lemon Tree', 'Trini Lopez']",Trini Lopez,Lemon Tree,75,0
6675,1965-01-23,"['Whenever A Teenager Cries', 'Reparata And The Delrons']",Reparata And The Delrons,Whenever A Teenager Cries,76,0
6676,1965-01-23,"['Sometimes I Wonder', 'Major Lance']",Major Lance,Sometimes I Wonder,77,0
6677,1965-01-23,"['Blind Man', 'Bobby Bland']",Bobby Bland,Blind Man,78,0
6678,1965-01-23,"['Cousin Of Mine', 'Sam Cooke']",Sam Cooke,Cousin Of Mine,79,0
6679,1965-01-23,"['Break Away (From That Boy)', 'The Newbeats']",The Newbeats,Break Away (From That Boy),80,0
6680,1965-01-23,"[""For Lovin' Me"", 'Peter, Paul & Mary']",aul & Mary,For Lovin' Me,81,1
6681,1965-01-23,"['Fancy Pants', ""Al (He's the King) Hirt""]",Al (He's the King) Hirt,Fancy Pants,82,0
6682,1965-01-23,"['Dear Heart', 'Henry Mancini And His Orchestra']",Henry Mancini And His Orchestra,Dear Heart,83,0
6683,1965-01-23,"['My Heart Would Know', 'Al Martino']",Al Martino,My Heart Would Know,84,0
6684,1965-01-23,"[""I've Got A Tiger By The Tail"", 'Buck Owens']",Buck Owens,I've Got A Tiger By The Tail,85,0
6685,1965-01-23,"['Red Roses For A Blue Lady', 'Bert Kaempfert And His Orchestra']",Bert Kaempfert And His Orchestra,Red Roses For A Blue Lady,86,0
6686,1965-01-23,"[""It's Alright"", 'Adam Faith With The Roulettes']",Adam Faith With The Roulettes,It's Alright,87,0
6687,1965-01-23,"['The Crusher', 'The Novas']",The Novas,The Crusher,88,0
6688,1965-01-23,"['The Crying Game', 'Brenda Lee']",Brenda Lee,The Crying Game,89,0
6689,1965-01-23,"['Try To Remember', 'Ed Ames']",Ed Ames,Try To Remember,90,0
6690,1965-01-23,"['Little Things', 'Bobby Goldsboro']",Bobby Goldsboro,Little Things,91,0
6691,1965-01-23,"['Whose Heart Are You Breaking Tonight', 'Connie Francis']",Connie Francis,Whose Heart Are You Breaking Tonight,92,0
6692,1965-01-23,"['Blind Man', 'Little Milton']",Little Milton,Blind Man,93,0
6693,1965-01-23,"['Dusty', 'The Rag Dolls']",The Rag Dolls,Dusty,94,0
6694,1965-01-23,"['No Faith, No Love', 'Mitty Collier']",Mitty Collier,No Fait,95,1
6695,1965-01-23,"['The Race Is On', 'George Jones']",George Jones,The Race Is On,96,0
6696,1965-01-23,"[""You're The Only World I Know"", 'Sonny James']",Sonny James,You're The Only World I Know,97,0
6697,1965-01-23,"['Goldfinger', 'Billy Strange']",Billy Strange,Goldfinger,98,0
6698,1965-01-23,"['I Wanna Be (Your Everything)', 'The Manhattans']",The Manhattans,I Wanna Be (Your Everything),99,0
6699,1965-01-23,"['The Birds And The Bees', 'Jewel Akens']",Jewel Akens,The Birds And The Bees,100,0
6700,1965-02-20,"['This Diamond Ring', 'Gary Lewis And The Playboys']",Gary Lewis And The Playboys,This Diamond Ring,1,0
6701,1965-02-20,"[""You've Lost That Lovin' Feelin'"", 'The Righteous Brothers']",The Righteous Brothers,You've Lost That Lovin' Feelin',2,0
6702,1965-02-20,"['Downtown', 'Petula Clark']",Petula Clark,Downtown,3,0
6703,1965-02-20,"['My Girl', 'The Temptations']",The Temptations,My Girl,4,0
6704,1965-02-20,"['The Name Game', 'Shirley Ellis']",Shirley Ellis,The Name Game,5,0
6705,1965-02-20,"['The Jolly Green Giant', 'The Kingsmen']",The Kingsmen,The Jolly Green Giant,6,0
6706,1965-02-20,"['All Day And All Of The Night', 'The Kinks']",The Kinks,All Day And All Of The Night,7,0
6707,1965-02-20,"['Shake', 'Sam Cooke']",Sam Cooke,Shake,8,0
6708,1965-02-20,"['I Go To Pieces', 'Peter And Gordon']",Peter And Gordon,I Go To Pieces,9,0
6709,1965-02-20,"['The Boy From New York City', 'The Ad Libs']",The Ad Libs,The Boy From New York City,10,0
6710,1965-02-20,"['Tell Her No', 'The Zombies']",The Zombies,Tell Her No,11,0
6711,1965-02-20,"['Bye, Bye, Baby (Baby, Goodbye)', 'The 4 Seasons Featuring the ""Sound of Frankie Valli""']","The 4 Seasons Featuring the ""Sound of Frankie Valli""",By,12,1
6712,1965-02-20,"['The ""In"" Crowd', 'Dobie Gray']",Dobie Gray,"The ""In"" Crowd",13,0
6713,1965-02-20,"['Twine Time', 'Alvin Cash & The Crawlers']",Alvin Cash & The Crawlers,Twine Time,14,0
6714,1965-02-20,"['Laugh, Laugh', 'The Beau Brummels']",The Beau Brummels,Laug,15,1
