,Date,Data,Artist,Title,Rank,Note
5440,1994-02-05,"['Will You Be There (In The Morning)', 'Heart']",Heart,Will You Be There (In The Morning),41,0
5441,1994-02-05,"['Life (Everybody Needs Somebody To Love)', 'Haddaway']",Haddaway,Life (Everybody Needs Somebody To Love),42,0
5442,1994-02-05,"['Having A Party', 'Rod Stewart']",Rod Stewart,Having A Party,43,0
5443,1994-02-05,"['Miss You In A Heartbeat', 'Def Leppard']",Def Leppard,Miss You In A Heartbeat,44,0
5444,1994-02-05,"[""I'd Do Anything For Love (But I Won't Do That)"", 'Meat Loaf']",Meat Loaf,I'd Do Anything For Love (But I Won't Do That),45,1
5445,1994-02-05,"['Dreamlover', 'Mariah Carey']",Mariah Carey,Dreamlover,46,0
5446,1994-02-05,"['Everyday', 'Phil Collins']",Phil Collins,Everyday,47,0
5447,1994-02-05,"[""I'm In The Mood"", 'CeCe Peniston']",CeCe Peniston,I'm In The Mood,48,1
5448,1994-02-05,"[""Just Kickin' It"", 'Xscape']",Xscape,Just Kickin' It,49,1
5449,1994-02-05,"['Hey Mr. D.J.', 'Zhane']",Zhane,Hey Mr. D.J.,50,0
5450,1994-02-05,"[""Mary Jane's Last Dance"", 'Tom Petty And The Heartbreakers']",Tom Petty And The Heartbreakers,Mary Jane's Last Dance,51,1
5451,1994-02-05,"['All About Soul', 'Billy Joel']",Billy Joel,All About Soul,52,0
5452,1994-02-05,"['Goody Goody', 'Lisette Melendez']",Lisette Melendez,Goody Goody,53,0
5453,1994-02-05,"['Slow And Easy', 'Zapp & Roger']",Zapp & Roger,Slow And Easy,54,0
5454,1994-02-05,"['Cannonball', 'The Breeders']",The Breeders,Cannonball,55,0
5455,1994-02-05,"['Always On My Mind', 'SWV']",SWV,Always On My Mind,56,0
5456,1994-02-05,"['Sex Me (Parts I & II)', 'R. Kelly']",R. Kelly,Sex Me (Parts I & II),57,0
5457,1994-02-05,"['Loser', 'Beck']",Beck,Loser,58,0
5458,1994-02-05,"[""Bump N' Grind"", 'R. Kelly']",R. Kelly,Bump N' Grind,59,1
5459,1994-02-05,"['Never Should\'ve Let You Go (From ""Sister Act 2"")', 'Hi-Five']",Hi-Five,"Never Should\'ve Let You Go (From ""Sister Act 2"")",60,1
5460,1994-02-05,"[""U Send Me Swingin'"", 'Mint Condition']",Mint Condition,U Send Me Swingin',61,1
5461,1994-02-05,"['Stay (Faraway, So Close!)', 'U2']",U2,Stay (Farawa,62,0
5462,1994-02-05,"['Time And Chance', 'Color Me Badd']",Color Me Badd,Time And Chance,63,0
5463,1994-02-05,"['Award Tour', 'A Tribe Called Quest']",A Tribe Called Quest,Award Tour,64,0
5464,1994-02-05,"[""I'll Be Loving You"", 'Collage']",Collage,I'll Be Loving You,65,1
5465,1994-02-05,"['Funk Dat/Why Is It?', 'Sagat']",Sagat,Funk Dat/Why Is It?,66,0
5466,1994-02-05,"['(I Know I Got) Skillz', ""Shaquille O'Neal""]",Shaquille O'Neal,(I Know I Got) Skillz,67,1
5467,1994-02-05,"['Dunkie Butt (Please Please Please)', '12 Gauge']",12 Gauge,Dunkie Butt (Please Please Please),68,0
5468,1994-02-05,"[""You Don't Have To Worry"", 'Mary J. Blige']",Mary J. Blige,You Don't Have To Worry,69,1
5469,1994-02-05,"['Dirty Dawg', 'NKOTB']",NKOTB,Dirty Dawg,70,0
5470,1994-02-05,"['Higher Ground', 'UB40']",UB40,Higher Ground,71,0
5471,1994-02-05,"['Gin And Juice', 'Snoop Doggy Dogg']",Snoop Doggy Dogg,Gin And Juice,72,0
5472,1994-02-05,"[""Betcha'll Never Find"", 'Chantay Savage']",Chantay Savage,Betcha'll Never Find,73,1
5473,1994-02-05,"['Wild World', 'Mr. Big']",Mr. Big,Wild World,74,0
5474,1994-02-05,"['Zunga Zeng', 'K7']",K7,Zunga Zeng,75,0
5475,1994-02-05,"['Laid', 'James']",James,Laid,76,0
5476,1994-02-05,"[""Real Muthaphuckkin G's"", 'Eazy-E']",Eazy-E,Real Muthaphuckkin G's,77,1
5477,1994-02-05,"['John Deere Green', 'Joe Diffie']",Joe Diffie,John Deere Green,78,0
5478,1994-02-05,"['Anniversary', 'Tony Toni Tone']",Tony Toni Tone,Anniversary,79,0
5479,1994-02-05,"['Mmm Mmm Mmm Mmm', 'Crash Test Dummies']",Crash Test Dummies,Mmm Mmm Mmm Mmm,80,0
5480,1994-02-05,"['One On One', 'To Be Continued...']",To Be Continued...,One On One,81,0
5481,1994-02-05,"[""We Ain't Goin' Out Like That"", 'Cypress Hill']",Cypress Hill,We Ain't Goin' Out Like That,82,1
5482,1994-02-05,"['Give It Up', 'The Goodmen']",The Goodmen,Give It Up,83,0
5483,1994-02-05,"['Yours', 'Shai']",Shai,Yours,84,0
5484,1994-02-05,"[""If That's Your Boyfriend (He Wasn't Last Night)"", 'MeShell Ndegeocello']",MeShell Ndegeocello,If That's Your Boyfriend (He Wasn't Last Night),85,1
5485,1994-02-05,"['Both Sides Of The Story', 'Phil Collins']",Phil Collins,Both Sides Of The Story,86,0
5486,1994-02-05,"['I Love Music (From ""Carlito\'s Way"")', 'Rozalla']",Rozalla,"I Love Music (From ""Carlito\'s Way"")",87,1
5487,1994-02-05,"['Come Clean', 'Jeru The Damaja']",Jeru The Damaja,Come Clean,88,0
5488,1994-02-05,"['I Never Knew Love', 'Doug Stone']",Doug Stone,I Never Knew Love,89,0
5489,1994-02-05,"['Sentimental', 'Kenny G']",Kenny G,Sentimental,90,0
5490,1994-02-05,"['True Love', 'Elton John & Kiki Dee']",Elton John & Kiki Dee,True Love,91,0
5491,1994-02-05,"['Boom Shak A-Tack', 'Born Jamericans']",Born Jamericans,Boom Shak A-Tack,92,0
5492,1994-02-05,"['Sound Of Da Police', 'KRS-One']",KRS-One,Sound Of Da Police,93,0
5493,1994-02-05,"['Runaway Love', 'Johnny O']",Johnny O,Runaway Love,94,0
5494,1994-02-05,"[""I'm In Love"", 'Lisa Keith']",Lisa Keith,I'm In Love,95,1
5495,1994-02-05,"['Indo Smoke (From ""Poetic Justice"")', 'Mista Grimm']",Mista Grimm,"Indo Smoke (From ""Poetic Justice"")",96,1
5496,1994-02-05,"['Fast As You', 'Dwight Yoakam']",Dwight Yoakam,Fast As You,97,0
5497,1994-02-05,"['Really Doe', 'Ice Cube']",Ice Cube,Really Doe,98,0
5498,1994-02-05,"['Into Your Arms', 'The Lemonheads']",The Lemonheads,Into Your Arms,99,0
5499,1994-02-05,"['Looking For Mr. Do Right', 'Jade']",Jade,Looking For Mr. Do Right,100,0
5500,1994-03-05,"['The Power Of Love', 'Celine Dion']",Celine Dion,The Power Of Love,1,0
5501,1994-03-05,"['The Sign', 'Ace Of Base']",Ace Of Base,The Sign,2,0
5502,1994-03-05,"['Whatta Man', 'Salt-N-Pepa Featuring En Vogue']",Salt-N-Pepa Featuring En Vogue,Whatta Man,3,0
5503,1994-03-05,"['Without You/Never Forget You', 'Mariah Carey']",Mariah Carey,Without You/Never Forget You,4,0
5504,1994-03-05,"['Breathe Again', 'Toni Braxton']",Toni Braxton,Breathe Again,5,0
5505,1994-03-05,"['All For Love', 'Bryan Adams/Rod Stewart/Sting']",Bryan Adams/Rod Stewart/Sting,All For Love,6,0
5506,1994-03-05,"['So Much In Love', 'All-4-One']",All-4-One,So Much In Love,7,0
5507,1994-03-05,"['Now And Forever', 'Richard Marx']",Richard Marx,Now And Forever,8,0
5508,1994-03-05,"['Cantaloop (Flip Fantasia)', 'US3']",US3,Cantaloop (Flip Fantasia),9,0
5509,1994-03-05,"['Hero', 'Mariah Carey']",Mariah Carey,Hero,10,0
5510,1994-03-05,"['Because Of Love', 'Janet Jackson']",Janet Jackson,Because Of Love,11,0
5511,1994-03-05,"[""Bump N' Grind"", 'R. Kelly']",R. Kelly,Bump N' Grind,12,1
5512,1994-03-05,"['Understanding', 'Xscape']",Xscape,Understanding,13,0
5513,1994-03-05,"['Rock And Roll Dreams Come Through', 'Meat Loaf']",Meat Loaf,Rock And Roll Dreams Come Through,14,0
5514,1994-03-05,"['Gin And Juice', 'Snoop Doggy Dogg']",Snoop Doggy Dogg,Gin And Juice,15,0
5515,1994-03-05,"['Getto Jam', 'Domino']",Domino,Getto Jam,16,0
5516,1994-03-05,"['Because The Night', '10,000 Maniacs']",00 Maniacs,Because The Night,17,0
5517,1994-03-05,"['Groove Thang', 'Zhane']",Zhane,Groove Thang,18,0
5518,1994-03-05,"['All That She Wants', 'Ace Of Base']",Ace Of Base,All That She Wants,19,0
5519,1994-03-05,"[""Mary Jane's Last Dance"", 'Tom Petty And The Heartbreakers']",Tom Petty And The Heartbreakers,Mary Jane's Last Dance,20,1
5520,1994-03-05,"['Cry For You', 'Jodeci']",Jodeci,Cry For You,21,0
5521,1994-03-05,"['Please Forgive Me', 'Bryan Adams']",Bryan Adams,Please Forgive Me,22,0
5522,1994-03-05,"['Stay', 'Eternal']",Eternal,Stay,23,0
5523,1994-03-05,"['Amazing', 'Aerosmith']",Aerosmith,Amazing,24,0
5524,1994-03-05,"['Choose', 'Color Me Badd']",Color Me Badd,Choose,25,0
5525,1994-03-05,"['Linger', 'The Cranberries']",The Cranberries,Linger,26,0
5526,1994-03-05,"['Said I Loved You...But I Lied', 'Michael Bolton']",Michael Bolton,Said I Loved You...But I Lied,27,0
5527,1994-03-05,"['Shoop', 'Salt-N-Pepa']",Salt-N-Pepa,Shoop,28,0
5528,1994-03-05,"['Can We Talk', 'Tevin Campbell']",Tevin Campbell,Can We Talk,29,0
5529,1994-03-05,"['Found Out About You', 'Gin Blossoms']",Gin Blossoms,Found Out About You,30,0
5530,1994-03-05,"['Whoomp! (There It Is)', 'Tag Team']",Tag Team,Whoomp! (There It Is),31,0
5531,1994-03-05,"['Everyday', 'Phil Collins']",Phil Collins,Everyday,32,0
5532,1994-03-05,"['Again', 'Janet Jackson']",Janet Jackson,Again,33,0
5533,1994-03-05,"['Streets Of Philadelphia (From ""Philadelphia"")', 'Bruce Springsteen']",Bruce Springsteen,"Streets Of Philadelphia (From ""Philadelphia"")",34,1
5534,1994-03-05,"['Never Keeping Secrets', 'Babyface']",Babyface,Never Keeping Secrets,35,0
5535,1994-03-05,"['(Lay Your Head On My) Pillow', 'Tony Toni Tone']",Tony Toni Tone,(Lay Your Head On My) Pillow,36,0
5536,1994-03-05,"['Loser', 'Beck']",Beck,Loser,37,0
5537,1994-03-05,"['I Can See Clearly Now (From ""Cool Runnings"")', 'Jimmy Cliff']",Jimmy Cliff,"I Can See Clearly Now (From ""Cool Runnings"")",38,1
5538,1994-03-05,"['Dreams', 'Gabrielle']",Gabrielle,Dreams,39,0
5539,1994-03-05,"['Mmm Mmm Mmm Mmm', 'Crash Test Dummies']",Crash Test Dummies,Mmm Mmm Mmm Mmm,40,0
5540,1994-03-05,"[""I'm In The Mood"", 'CeCe Peniston']",CeCe Peniston,I'm In The Mood,41,1
5541,1994-03-05,"['I Swear', 'John Michael Montgomery']",John Michael Montgomery,I Swear,42,0
5542,1994-03-05,"['Having A Party', 'Rod Stewart']",Rod Stewart,Having A Party,43,0
5543,1994-03-05,"['Cannonball', 'The Breeders']",The Breeders,Cannonball,44,0
5544,1994-03-05,"['U.N.I.T.Y.', 'Queen Latifah']",Queen Latifah,U.N.I.T.Y.,45,0
5545,1994-03-05,"['Jessie', 'Joshua Kadison']",Joshua Kadison,Jessie,46,0
5546,1994-03-05,"['Will You Be There (In The Morning)', 'Heart']",Heart,Will You Be There (In The Morning),47,0
5547,1994-03-05,"[""U Send Me Swingin'"", 'Mint Condition']",Mint Condition,U Send Me Swingin',48,1
5548,1994-03-05,"[""It's All Good"", 'M.C. Hammer']",M.C. Hammer,It's All Good,49,1
5549,1994-03-05,"['Mr. Vain', 'Culture Beat']",Culture Beat,Mr. Vain,50,0
5550,1994-03-05,"['Dunkie Butt (Please Please Please)', '12 Gauge']",12 Gauge,Dunkie Butt (Please Please Please),51,0
5551,1994-03-05,"['Life (Everybody Needs Somebody To Love)', 'Haddaway']",Haddaway,Life (Everybody Needs Somebody To Love),52,0
5552,1994-03-05,"['Hey D.J. (From ""Mi Vida Loca"")', 'Lighter Shade Of Brown']",Lighter Shade Of Brown,"Hey D.J. (From ""Mi Vida Loca"")",53,1
5553,1994-03-05,"['Keep Ya Head Up', '2Pac']",2Pac,Keep Ya Head Up,54,0
5554,1994-03-05,"[""I'm Outstanding"", ""Shaquille O'Neal""]",Shaquille O'Neal,I'm Outstanding,55,1
5555,1994-03-05,"['Miss You In A Heartbeat', 'Def Leppard']",Def Leppard,Miss You In A Heartbeat,56,0
5556,1994-03-05,"['You Know How We Do It', 'Ice Cube']",Ice Cube,You Know How We Do It,57,0
5557,1994-03-05,"['Always On My Mind', 'SWV']",SWV,Always On My Mind,58,0
5558,1994-03-05,"['Baby I Love Your Way (From ""Reality Bites"")', 'Big Mountain']",Big Mountain,"Baby I Love Your Way (From ""Reality Bites"")",59,1
5559,1994-03-05,"['The Most Beautiful Girl In The World', 'Prince']",Prince,The Most Beautiful Girl In The World,60,0
5560,1994-03-05,"[""What's My Name?"", 'Snoop Dogg']",Snoop Dogg,What's My Name?,61,1
5561,1994-03-05,"['Zunga Zeng', 'K7']",K7,Zunga Zeng,62,0
5562,1994-03-05,"['A Deeper Love (From ""Sister Act 2"")', 'Aretha Franklin']",Aretha Franklin,"A Deeper Love (From ""Sister Act 2"")",63,1
5563,1994-03-05,"['Laid', 'James']",James,Laid,64,0
5564,1994-03-05,"['Goody Goody', 'Lisette Melendez']",Lisette Melendez,Goody Goody,65,0
5565,1994-03-05,"['All About Soul', 'Billy Joel']",Billy Joel,All About Soul,66,0
5566,1994-03-05,"['Mother', 'Danzig']",Danzig,Mother,67,0
5567,1994-03-05,"['Slow And Easy', 'Zapp & Roger']",Zapp & Roger,Slow And Easy,68,0
5568,1994-03-05,"['Funk Dat/Why Is It?', 'Sagat']",Sagat,Funk Dat/Why Is It?,69,0
5569,1994-03-05,"[""I'll Be Loving You"", 'Collage']",Collage,I'll Be Loving You,70,1
5570,1994-03-05,"['And Our Feelings', 'Babyface']",Babyface,And Our Feelings,71,0
5571,1994-03-05,"[""Player's Ball"", 'OutKast']",OutKast,Player's Ball,72,1
5572,1994-03-05,"[""If That's Your Boyfriend (He Wasn't Last Night)"", 'MeShell Ndegeocello']",MeShell Ndegeocello,If That's Your Boyfriend (He Wasn't Last Night),73,1
5573,1994-03-05,"['What Might Have Been', 'Little Texas']",Little Texas,What Might Have Been,74,0
5574,1994-03-05,"['Indian Outlaw', 'Tim McGraw']",Tim McGraw,Indian Outlaw,75,0
5575,1994-03-05,"['Award Tour', 'A Tribe Called Quest']",A Tribe Called Quest,Award Tour,76,0
5576,1994-03-05,"[""You Don't Have To Worry"", 'Mary J. Blige']",Mary J. Blige,You Don't Have To Worry,77,1
5577,1994-03-05,"['Sweet Lullaby', 'Deep Forest']",Deep Forest,Sweet Lullaby,78,0
5578,1994-03-05,"['God', 'Tori Amos']",Tori Amos,God,79,0
5579,1994-03-05,"['Heaven Help/Spinning Around Over You', 'Lenny Kravitz']",Lenny Kravitz,Heaven Help/Spinning Around Over You,80,0
5580,1994-03-05,"['Stay (Faraway, So Close!)', 'U2']",U2,Stay (Farawa,81,0
5581,1994-03-05,"[""Since I Don't Have You"", ""Guns N' Roses""]",Guns N' Roses,Since I Don't Have You,82,1
5582,1994-03-05,"['Mass Appeal', 'Gang Starr']",Gang Starr,Mass Appeal,83,0
5583,1994-03-05,"['John Deere Green', 'Joe Diffie']",Joe Diffie,John Deere Green,84,0
5584,1994-03-05,"[""You Don't Love Me (No, No, No)"", 'Dawn Penn']",Dawn Penn,You Don't Love Me (N,85,1
5585,1994-03-05,"['My Love', 'Little Texas']",Little Texas,My Love,86,0
5586,1994-03-05,"['Return To Innocence', 'Enigma']",Enigma,Return To Innocence,87,0
5587,1994-03-05,"['Come To My Window', 'Melissa Etheridge']",Melissa Etheridge,Come To My Window,88,0
5588,1994-03-05,"['Sound Of Da Police', 'KRS-One']",KRS-One,Sound Of Da Police,89,0
5589,1994-03-05,"[""Ain't Seen Love Like That"", 'Mr. Big']",Mr. Big,Ain't Seen Love Like That,90,1
5590,1994-03-05,"['Time And Chance', 'Color Me Badd']",Color Me Badd,Time And Chance,91,0
5591,1994-03-05,"[""Betcha'll Never Find"", 'Chantay Savage']",Chantay Savage,Betcha'll Never Find,92,1
5592,1994-03-05,"['One On One', 'To Be Continued...']",To Be Continued...,One On One,93,0
5593,1994-03-05,"['Sex Me (Parts I & II)', 'R. Kelly']",R. Kelly,Sex Me (Parts I & II),94,0
5594,1994-03-05,"[""Tryin' To Get Over You"", 'Vince Gill']",Vince Gill,Tryin' To Get Over You,95,1
5595,1994-03-05,"['On And On', 'Shyheim']",Shyheim,On And On,96,0
5596,1994-03-05,"['Rock My World (Little Country Girl)', 'Brooks & Dunn']",Brooks & Dunn,Rock My World (Little Country Girl),97,0
5597,1994-03-05,"['(I Know I Got) Skillz', ""Shaquille O'Neal""]",Shaquille O'Neal,(I Know I Got) Skillz,98,1
5598,1994-03-05,"['Money In The Ghetto', 'Too $hort']",Too $hort,Money In The Ghetto,99,0
5599,1994-03-05,"['Big Time Sensuality', 'Bjork']",Bjork,Big Time Sensuality,100,0
5600,1994-04-02,"['The Sign', 'Ace Of Base']",Ace Of Base,The Sign,1,0
5601,1994-04-02,"[""Bump N' Grind"", 'R. Kelly']",R. Kelly,Bump N' Grind,2,1
5602,1994-04-02,"['Without You/Never Forget You', 'Mariah Carey']",Mariah Carey,Without You/Never Forget You,3,0
5603,1994-04-02,"['The Power Of Love', 'Celine Dion']",Celine Dion,The Power Of Love,4,0
5604,1994-04-02,"['Whatta Man', 'Salt-N-Pepa Featuring En Vogue']",Salt-N-Pepa Featuring En Vogue,Whatta Man,5,0
5605,1994-04-02,"['So Much In Love', 'All-4-One']",All-4-One,So Much In Love,6,0
5606,1994-04-02,"['Now And Forever', 'Richard Marx']",Richard Marx,Now And Forever,7,0
5607,1994-04-02,"['Mmm Mmm Mmm Mmm', 'Crash Test Dummies']",Crash Test Dummies,Mmm Mmm Mmm Mmm,8,0
5608,1994-04-02,"['Gin And Juice', 'Snoop Doggy Dogg']",Snoop Doggy Dogg,Gin And Juice,9,0
5609,1994-04-02,"['Cantaloop (Flip Fantasia)', 'US3']",US3,Cantaloop (Flip Fantasia),10,0
5610,1994-04-02,"['The Most Beautiful Girl In The World', 'Prince']",Prince,The Most Beautiful Girl In The World,11,0
5611,1994-04-02,"['Because Of Love', 'Janet Jackson']",Janet Jackson,Because Of Love,12,0
5612,1994-04-02,"['Breathe Again', 'Toni Braxton']",Toni Braxton,Breathe Again,13,0
5613,1994-04-02,"['Streets Of Philadelphia (From ""Philadelphia"")', 'Bruce Springsteen']",Bruce Springsteen,"Streets Of Philadelphia (From ""Philadelphia"")",14,1
5614,1994-04-02,"['Indian Outlaw', 'Tim McGraw']",Tim McGraw,Indian Outlaw,15,0
5615,1994-04-02,"['Baby I Love Your Way (From ""Reality Bites"")', 'Big Mountain']",Big Mountain,"Baby I Love Your Way (From ""Reality Bites"")",16,1
5616,1994-04-02,"[""Mary Jane's Last Dance"", 'Tom Petty And The Heartbreakers']",Tom Petty And The Heartbreakers,Mary Jane's Last Dance,17,1
5617,1994-04-02,"['Rock And Roll Dreams Come Through', 'Meat Loaf']",Meat Loaf,Rock And Roll Dreams Come Through,18,0
5618,1994-04-02,"['Groove Thang', 'Zhane']",Zhane,Groove Thang,19,0
5619,1994-04-02,"['Stay', 'Eternal']",Eternal,Stay,20,0
5620,1994-04-02,"[""I'm Ready"", 'Tevin Campbell']",Tevin Campbell,I'm Ready,21,1
5621,1994-04-02,"['Hero', 'Mariah Carey']",Mariah Carey,Hero,22,0
5622,1994-04-02,"['Because The Night', '10,000 Maniacs']",00 Maniacs,Because The Night,23,0
5623,1994-04-02,"['Return To Innocence', 'Enigma']",Enigma,Return To Innocence,24,0
5624,1994-04-02,"['All For Love', 'Bryan Adams/Rod Stewart/Sting']",Bryan Adams/Rod Stewart/Sting,All For Love,25,0
5625,1994-04-02,"['All That She Wants', 'Ace Of Base']",Ace Of Base,All That She Wants,26,0
5626,1994-04-02,"['Please Forgive Me', 'Bryan Adams']",Bryan Adams,Please Forgive Me,27,0
5627,1994-04-02,"['Everyday', 'Phil Collins']",Phil Collins,Everyday,28,0
5628,1994-04-02,"['Understanding', 'Xscape']",Xscape,Understanding,29,0
5629,1994-04-02,"['Found Out About You', 'Gin Blossoms']",Gin Blossoms,Found Out About You,30,0
5630,1994-04-02,"['Amazing', 'Aerosmith']",Aerosmith,Amazing,31,0
5631,1994-04-02,"[""I'm In The Mood"", 'CeCe Peniston']",CeCe Peniston,I'm In The Mood,32,1
5632,1994-04-02,"['Dunkie Butt (Please Please Please)', '12 Gauge']",12 Gauge,Dunkie Butt (Please Please Please),33,0
5633,1994-04-02,"['Cry For You', 'Jodeci']",Jodeci,Cry For You,34,0
5634,1994-04-02,"['I\'ll Remember (From ""With Honors"")', 'Madonna']",Madonna,"I\'ll Remember (From ""With Honors"")",35,1
5635,1994-04-02,"['Born To Roll', 'Masta Ace Incorporated']",Masta Ace Incorporated,Born To Roll,36,0
5636,1994-04-02,"['And Our Feelings', 'Babyface']",Babyface,And Our Feelings,37,0
5637,1994-04-02,"['You Know How We Do It', 'Ice Cube']",Ice Cube,You Know How We Do It,38,0
5638,1994-04-02,"[""Feenin'"", 'Jodeci']",Jodeci,Feenin',39,1
5639,1994-04-02,"['Dreams', 'Gabrielle']",Gabrielle,Dreams,40,0
5640,1994-04-02,"[""U Send Me Swingin'"", 'Mint Condition']",Mint Condition,U Send Me Swingin',41,1
5641,1994-04-02,"[""Love Sneakin' Up On You"", 'Bonnie Raitt']",Bonnie Raitt,Love Sneakin' Up On You,42,1
5642,1994-04-02,"['Mother', 'Danzig']",Danzig,Mother,43,0
5643,1994-04-02,"['Hey D.J. (From ""Mi Vida Loca"")', 'Lighter Shade Of Brown']",Lighter Shade Of Brown,"Hey D.J. (From ""Mi Vida Loca"")",44,1
5644,1994-04-02,"['Said I Loved You...But I Lied', 'Michael Bolton']",Michael Bolton,Said I Loved You...But I Lied,45,0
5645,1994-04-02,"['Can We Talk', 'Tevin Campbell']",Tevin Campbell,Can We Talk,46,0
5646,1994-04-02,"['Whoomp! (There It Is)', 'Tag Team']",Tag Team,Whoomp! (There It Is),47,0
5647,1994-04-02,"['Linger', 'The Cranberries']",The Cranberries,Linger,48,0
5648,1994-04-02,"['I Can See Clearly Now (From ""Cool Runnings"")', 'Jimmy Cliff']",Jimmy Cliff,"I Can See Clearly Now (From ""Cool Runnings"")",49,1
5649,1994-04-02,"[""Player's Ball"", 'OutKast']",OutKast,Player's Ball,50,1
5650,1994-04-02,"['Loser', 'Beck']",Beck,Loser,51,0
5651,1994-04-02,"[""Somethin' To Ride To (Fonky Expedition)"", 'The Conscious Daughters']",The Conscious Daughters,Somethin' To Ride To (Fonky Expedition),52,1
5652,1994-04-02,"[""I'm Outstanding"", ""Shaquille O'Neal""]",Shaquille O'Neal,I'm Outstanding,53,1
5653,1994-04-02,"['Just Another Day', 'Queen Latifah']",Queen Latifah,Just Another Day,54,0
5654,1994-04-02,"['Having A Party', 'Rod Stewart']",Rod Stewart,Having A Party,55,0
5655,1994-04-02,"['How Do You Like It?', 'Keith Sweat']",Keith Sweat,How Do You Like It?,56,0
5656,1994-04-02,"['Choose', 'Color Me Badd']",Color Me Badd,Choose,57,0
5657,1994-04-02,"['Completely', 'Michael Bolton']",Michael Bolton,Completely,58,0
5658,1994-04-02,"['I Swear', 'John Michael Montgomery']",John Michael Montgomery,I Swear,59,0
5659,1994-04-02,"[""It's All Good"", 'M.C. Hammer']",M.C. Hammer,It's All Good,60,1
5660,1994-04-02,"['(Lay Your Head On My) Pillow', 'Tony Toni Tone']",Tony Toni Tone,(Lay Your Head On My) Pillow,61,0
5661,1994-04-02,"['Will You Be There (In The Morning)', 'Heart']",Heart,Will You Be There (In The Morning),62,0
5662,1994-04-02,"[""You Don't Love Me (No, No, No)"", 'Dawn Penn']",Dawn Penn,You Don't Love Me (N,63,1
5663,1994-04-02,"['Getto Jam', 'Domino']",Domino,Getto Jam,64,0
5664,1994-04-02,"['Electric Relaxation (Relax Yourself Girl)', 'A Tribe Called Quest']",A Tribe Called Quest,Electric Relaxation (Relax Yourself Girl),65,0
5665,1994-04-02,"['Pumps And A Bump', 'M.C. Hammer']",M.C. Hammer,Pumps And A Bump,66,0
5666,1994-04-02,"['I Want You', 'Juliet Roberts']",Juliet Roberts,I Want You,67,0
5667,1994-04-02,"['Come To My Window', 'Melissa Etheridge']",Melissa Etheridge,Come To My Window,68,0
5668,1994-04-02,"['U.N.I.T.Y.', 'Queen Latifah']",Queen Latifah,U.N.I.T.Y.,69,0
5669,1994-04-02,"['The More You Ignore Me, The Closer I Get', 'Morrissey']",Morrissey,The More You Ignore M,70,0
5670,1994-04-02,"['Zunga Zeng', 'K7']",K7,Zunga Zeng,71,0
5671,1994-04-02,"['Cannonball', 'The Breeders']",The Breeders,Cannonball,72,0
5672,1994-04-02,"['Laid', 'James']",James,Laid,73,0
5673,1994-04-02,"['Mass Appeal', 'Gang Starr']",Gang Starr,Mass Appeal,74,0
5674,1994-04-02,"['Dream On Dreamer', 'The Brand New Heavies']",The Brand New Heavies,Dream On Dreamer,75,0
5675,1994-04-02,"[""Since I Don't Have You"", ""Guns N' Roses""]",Guns N' Roses,Since I Don't Have You,76,1
5676,1994-04-02,"['Got Me Waiting', 'Heavy D & The Boyz']",Heavy D & The Boyz,Got Me Waiting,77,0
5677,1994-04-02,"['What Might Have Been', 'Little Texas']",Little Texas,What Might Have Been,78,0
5678,1994-04-02,"['Dreams', 'The Cranberries']",The Cranberries,Dreams,79,0
5679,1994-04-02,"['C.R.E.A.M. (Cash Rules Everything Around Me)', 'Wu-Tang Clan']",Wu-Tang Clan,C.R.E.A.M. (Cash Rules Everything Around Me),80,0
5680,1994-04-02,"['God', 'Tori Amos']",Tori Amos,God,81,0
5681,1994-04-02,"['Sweet Lullaby', 'Deep Forest']",Deep Forest,Sweet Lullaby,82,0
5682,1994-04-02,"[""Comin' On Strong"", 'Sudden Change']",Sudden Change,Comin' On Strong,83,1
5683,1994-04-02,"['Always On My Mind', 'SWV']",SWV,Always On My Mind,84,0
5684,1994-04-02,"[""I'll Be Loving You"", 'Collage']",Collage,I'll Be Loving You,85,1
5685,1994-04-02,"['You Mean The World To Me', 'Toni Braxton']",Toni Braxton,You Mean The World To Me,86,0
5686,1994-04-02,"['Lullabye (Goodnight, My Angel)', 'Billy Joel']",Billy Joel,Lullabye (Goodnigh,87,0
5687,1994-04-02,"['Funk Dat/Why Is It?', 'Sagat']",Sagat,Funk Dat/Why Is It?,88,0
5688,1994-04-02,"['No Doubt About It', 'Neal McCoy']",Neal McCoy,No Doubt About It,89,0
5689,1994-04-02,"['I Like To Move It', 'Reel 2 Real Featuring The Mad Stuntman']",Reel 2 Real Featuring The Mad Stuntman,I Like To Move It,90,0
5690,1994-04-02,"['My Love', 'Little Texas']",Little Texas,My Love,91,0
5691,1994-04-02,"['A Deeper Love (From ""Sister Act 2"")', 'Aretha Franklin']",Aretha Franklin,"A Deeper Love (From ""Sister Act 2"")",92,1
5692,1994-04-02,"['Life (Everybody Needs Somebody To Love)', 'Haddaway']",Haddaway,Life (Everybody Needs Somebody To Love),93,0
5693,1994-04-02,"['You', 'Candlebox']",Candlebox,You,94,0
5694,1994-04-02,"[""I've Been Thinking About You"", 'Jocelyn Enriquez']",Jocelyn Enriquez,I've Been Thinking About You,95,1
5695,1994-04-02,"['On And On', 'Shyheim']",Shyheim,On And On,96,0
